OSD.flyTime [s],HOME.distance [ft],OSD.height [ft],OSD.longitude,OSD.latitude,OSD.altitude [ft]
854.3,19853.4,913.0,74.7539653533645,26.4297387497276,3157
854.5,19845.5,913.0,74.7539374027609,26.4297310086947,3157
854.7,19837.5,913.0,74.7539087075917,26.4297230330186,3157
854.9,19829.4,913.0,74.7538800222193,26.429715072693,3157
855.1,19821.3,913.0,74.7538513270501,26.4297071035957,3157
855.3,19813.3,913.0,74.7538226612716,26.429699114762,3157
855.5,19805.0,913.0,74.7537932313336,26.4296909603623,3157
855.7,19797.2,913.0,74.7537652562377,26.4296831820497,3157
855.9,19789.1,913.0,74.7537365218808,26.4296752085665,3157
856.1,19780.8,913.0,74.7537070576536,26.4296670453951,3157
856.3,19773.0,913.0,74.7536791560346,26.429659282433,3157
856.5,19765.0,913.0,74.7536506421083,26.4296512387761,3157
856.7,19757.3,912.7,74.7536226572155,26.4296423080803,3157
856.9,19750.2,912.7,74.7535962496263,26.4296317754511,3157
857.1,19743.9,912.4,74.753571615279,26.4296199709242,3156
857.3,19738.1,912.4,74.7535484455709,26.4296070841877,3156
857.5,19732.7,912.4,74.7535263094374,26.4295932205022,3156
857.7,19727.7,912.7,74.7535048003066,26.4295784555236,3157
857.9,19722.7,913.0,74.7534832911758,26.4295629953871,3157
858.1,19717.5,913.0,74.7534607582672,26.4295468861441,3157
858.3,19712.4,913.3,74.7534387984782,26.4295316957376,3157
858.5,19707.0,913.7,74.7534158492006,26.4295162816526,3158
858.7,19701.5,913.7,74.7533926550002,26.4295009552847,3158
858.9,19695.9,913.7,74.7533692746583,26.4294856530389,3158
859.1,19690.3,914.0,74.7533458992148,26.4294704012305,3158
859.3,19684.7,914.0,74.7533223621223,26.4294551976665,3158
859.5,19679.1,914.0,74.7532988005374,26.4294400401539,3158
859.7,19673.3,914.0,74.7532745629653,26.4294245273871,3158
859.9,19667.7,914.0,74.7532513540694,26.4294101659071,3158
860.1,19661.7,913.7,74.7532272242634,26.4293972561449,3158
860.3,19655.3,913.7,74.7532022617194,26.4293856467885,3158
860.5,19648.9,913.7,74.7531781417103,26.4293759343141,3158
860.7,19642.0,913.7,74.753152811782,26.4293669367339,3158
860.9,19634.9,913.7,74.7531267323895,26.4293583996685,3158
861.1,19627.4,913.7,74.7530994822655,26.4293493933166,3158
861.3,19620.4,914.0,74.7530734322637,26.4293404648137,3158
861.5,19613.1,914.0,74.753046613204,26.4293310100082,3158
861.7,19605.9,914.0,74.7530199655904,26.4293213468747,3158
861.9,19598.8,914.0,74.7529933865552,26.4293115302362,3158
862.1,19591.7,914.0,74.7529667732307,26.4293016390382,3158
862.3,19584.5,914.0,74.7529401648048,26.4292917050782,3158
862.5,19577.4,914.0,74.7529135612772,26.4292816910763,3158
862.7,19570.2,914.0,74.7528862964578,26.4292713240131,3158
862.9,19563.2,914.0,74.7528602219638,26.4292614130788,3158
863.1,19556.0,914.3,74.7528332510519,26.4292512039064,3158
863.3,19548.6,914.3,74.7528055061836,26.4292407096535,3158
863.5,19541.2,914.0,74.7527782021765,26.4292311868672,3158
863.7,19533.8,913.7,74.7527515790551,26.4292238624905,3158
863.9,19526.1,913.7,74.7527244758849,26.4292182233783,3158
864.1,19518.2,913.3,74.7526974119022,26.4292137892796,3157
864.3,19510.0,913.3,74.7526696131509,26.4292102608598,3157
864.5,19502.0,913.3,74.7526428920604,26.429207633733,3157
864.7,19493.6,913.3,74.7526150737151,26.4292051776546,3157
864.9,19485.2,913.7,74.7525870055486,26.4292025329845,3158
865.1,19476.9,913.7,74.7525588296159,26.4291995714363,3158
865.3,19468.5,913.7,74.7525305851048,26.4291963105536,3158
865.5,19460.1,914.0,74.7525023014061,26.4291928358605,3158
865.7,19451.5,914.3,74.7524731653756,26.429189104595,3158
865.9,19443.4,914.3,74.7524454890857,26.4291854566606,3158
866.1,19435.0,914.6,74.7524169555655,26.4291816442568,3159
866.3,19426.6,914.6,74.7523883828577,26.4291777463287,3159
866.5,19418.1,914.6,74.7523596240085,26.4291737957704,3159
866.7,19409.5,915.0,74.7523301597813,26.4291697180224,3159
866.9,19401.2,915.0,74.7523020720209,26.4291658277696,3159
867.1,19392.7,915.0,74.7522731809133,26.4291618432209,3159
867.3,19384.0,915.0,74.7522435697323,26.4291577172285,3159
867.5,19375.7,915.0,74.7522152811351,26.429153771056,3159
867.7,19367.0,915.0,74.7521854740158,26.4291495902404,3159
867.9,19358.4,914.6,74.7521563624776,26.4291457383638,3159
868.1,19350.0,914.3,74.7521283530925,26.4291436156103,3158
868.3,19341.4,914.3,74.7521004122858,26.429143371099,3158
868.5,19332.8,914.0,74.7520733042171,26.4291451188619,3158
868.7,19323.9,913.7,74.7520460834838,26.4291487097801,3158
868.9,19315.5,913.7,74.7520205429218,26.4291533796185,3158
869.1,19306.7,913.7,74.7519942920832,26.4291588981197,3158
869.3,19297.8,913.3,74.7519679383771,26.4291649637563,3157
869.5,19288.9,913.3,74.7519419471569,26.4291728944774,3157
869.7,19280.5,913.3,74.751918331689,26.4291816804401,3157
869.9,19272.1,913.3,74.7518948876671,26.429191872069,3157
870.1,19263.7,913.3,74.7518719187957,26.4292030340683,3157
870.3,19255.2,913.3,74.7518489499243,26.4292149789426,3157
870.5,19246.5,913.7,74.7518256626531,26.4292271935469,3158
870.7,19237.8,913.7,74.7518018904345,26.429239308373,3158
870.9,19228.9,914.0,74.7517777361362,26.4292512422826,3158
871.1,19220.0,914.0,74.7517532340473,26.4292629908899,3158
871.3,19210.7,914.3,74.7517278306421,26.4292749226066,3158
871.5,19201.8,914.3,74.7517034559132,26.4292861909628,3158
871.7,19192.7,914.3,74.7516781357817,26.4292975251069,3158
871.9,19183.6,914.0,74.7516524825552,26.4293072518353,3158
872.1,19174.5,914.0,74.7516261435444,26.4293156595181,3158
872.3,19165.8,914.0,74.751600877296,26.4293226330265,3158
872.5,19157.0,914.0,74.7515746509498,26.4293289113769,3158
872.7,19147.9,914.0,74.7515473665365,26.4293348542095,3158
872.9,19138.9,914.0,74.7515205033907,26.4293406698524,3158
873.1,19130.0,914.3,74.7514941398877,26.4293466258426,3158
873.3,19120.6,914.3,74.7514663509332,26.4293531783089,3158
873.5,19111.4,914.3,74.7514390959107,26.4293597823091,3158
873.7,19102.4,914.6,74.7514124091094,26.4293663490295,3159
873.9,19093.1,914.6,74.7513849189609,26.429373211795,3159
874.1,19083.5,914.6,74.7513565421914,26.42938034758,3159
874.3,19074.1,914.6,74.7513288512062,26.4293873989373,3159
874.5,19064.9,914.3,74.751301728442,26.4293943461306,3158
874.7,19055.4,914.3,74.7512738709092,26.4294015334494,3158
874.9,19046.0,914.3,74.7512460427671,26.4294087832666,3158
875.1,19036.2,914.3,74.7512173867855,26.4294162578588,3158
875.3,19026.9,914.3,74.7511900631846,26.4294233530746,3158
875.5,19017.1,914.0,74.7511612847415,26.4294308484997,3158
875.7,19007.8,914.0,74.7511338680699,26.4294380149857,3158
875.9,18998.2,914.0,74.7511056284573,26.4294453733528,3158
